animal_id,group,z_position_scaled,relative_intensity,filename,predictions
494,No-Uncertainty,-0.0999609512266093,0.1928502293188838,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.6677728412539973,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.2053079392477772,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.0412204175838733,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.468980811196305,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.9652922099748928,0.9712488804858268,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.84910013424817,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.4758456864987511,0.057651314949328486,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.1796448098641323,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.4836817254300838,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.7626484266642937,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.2353800375411832,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.579217599912901,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.8726989485731732,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.22024977210503338,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.257814753152278,0.19454772133558856,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.046959070188951,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.9113775755413909,0.33385309369789473,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.1915453827942017,0.05115442723883449,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-0.10098677603247282,0.858497788822659,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.8252108511642302,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.0674543487987929,0.2558755071477897,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.8925581802771977,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.5034275636343225,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.20087053966575416,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.9145979221880398,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.7721146543897301,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.8497947463353998,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.697811094400317,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.5409616239161151,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.394163181612341,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.513741736933333,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-0.10029945754250494,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.060108286687310254,0.08335698905870327,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.21269015835667102,0.5609974596774356,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.9539796078135426,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.24560602306566579,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-0.4238248841350369,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.0436365773534988,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-0.3946219163423669,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
